id,price,currency,rooms,area,floor,floors,hasRepair,isVipped,isFeatured,location,city,price_per_m2
6228156,240000,AZN,2,64.0,6,19,True,False,False,Şah İsmayıl Xətai,Bakı,3750.0
6488850,145000,AZN,3,68.0,2,5,True,False,False,7-ci mikrorayon,Bakı,2132.35
6488852,310000,AZN,3,105.0,8,16,True,False,False,Neftçilər,Bakı,2952.38
6488849,349000,AZN,3,135.0,14,17,True,False,False,20 Yanvar,Bakı,2585.19
6488840,258000,AZN,3,90.0,3,9,True,False,False,İnşaatçılar,Bakı,2866.67
6262367,587000,AZN,3,170.0,2,20,False,False,False,Şah İsmayıl Xətai,Bakı,3452.94
6375421,235000,AZN,2,70.0,4,5,False,False,False,İnşaatçılar,Bakı,3357.14
6318459,320000,AZN,2,108.0,14,27,False,False,False,8 Noyabr,Bakı,2962.96
6488846,335000,AZN,4,135.0,5,9,True,False,False,Yasamal,Bakı,2481.48
6488834,290000,AZN,3,125.0,15,16,True,False,False,Memar Əcəmi,Bakı,2320.0
6401636,425000,AZN,2,84.0,1,7,False,False,False,Ağ şəhər,Bakı,5059.52
6149820,342000,AZN,3,108.8,11,18,False,False,False,28 May,Bakı,3143.38
6488841,176000,AZN,2,48.0,4,16,True,False,False,Yasamal,Bakı,3666.67
6224967,435000,AZN,3,114.0,16,16,True,False,False,28 May,Bakı,3815.79
6488839,310000,AZN,3,120.0,2,14,True,False,False,Neftçilər,Bakı,2583.33
6488784,389000,AZN,3,135.0,6,20,True,False,False,Elmlər Akademiyası,Bakı,2881.48
6403487,229222,AZN,2,76.0,15,17,True,False,False,Azadlıq Prospekti,Bakı,3016.08
6307149,320000,AZN,3,134.0,10,16,False,False,False,Nərimanov,Bakı,2388.06
6395565,248888,AZN,3,94.0,16,19,True,False,False,Səbail,Bakı,2647.74
6159223,460000,AZN,3,116.0,15,16,True,False,False,Nəriman Nərimanov,Bakı,3965.52
6270168,990000,AZN,4,180.0,11,14,True,False,False,Elmlər Akademiyası,Bakı,5500.0
6351577,198000,AZN,2,75.0,12,17,True,False,False,Azadlıq Prospekti,Bakı,2640.0
6474112,219000,AZN,3,95.0,8,17,True,False,False,Həzi Aslanov,Bakı,2305.26
6488830,130000,AZN,1,45.0,8,9,True,False,False,Nəsimi,Bakı,2888.89
6488831,143000,AZN,2,50.0,4,5,True,False,False,Memar Əcəmi,Bakı,2860.0
6488829,185000,AZN,2,60.0,1,2,True,False,False,28 May,Bakı,3083.33
6474670,325000,AZN,3,120.0,14,18,True,False,False,Xalqlar Dostluğu,Bakı,2708.33
6446801,250000,AZN,2,82.0,4,19,True,False,False,Əhmədli,Bakı,3048.78
6455952,120000,AZN,3,86.0,4,6,True,False,False,Masazır,Bakı,1395.35
6396004,157000,AZN,2,65.0,4,17,True,False,False,Əhmədli,Bakı,2415.38
6488819,282000,AZN,2,97.2,12,16,True,False,False,Nərimanov,Bakı,2901.23
6399593,535000,AZN,4,174.0,5,17,True,False,False,28 May,Bakı,3074.71
6488822,158500,AZN,2,52.0,14,19,True,False,False,Xalqlar Dostluğu,Bakı,3048.08
6488817,179000,AZN,2,60.0,3,10,True,False,False,Xalqlar Dostluğu,Bakı,2983.33
6488818,222000,AZN,2,60.0,4,5,True,False,False,Nəriman Nərimanov,Bakı,3700.0
6488815,479000,AZN,3,165.0,12,24,True,False,False,Şah İsmayıl Xətai,Bakı,2903.03
6488811,205000,AZN,3,80.0,9,9,True,False,False,Həzi Aslanov,Bakı,2562.5
6288596,280000,AZN,3,98.0,4,17,False,False,False,Koroğlu,Bakı,2857.14
6404541,210000,AZN,3,96.0,7,17,True,False,False,Yeni Yasamal,Bakı,2187.5
6488809,233000,AZN,2,65.0,5,14,True,False,False,Nərimanov,Bakı,3584.62
6488807,201000,AZN,1,57.8,5,14,True,False,False,İnşaatçılar,Bakı,3477.51
6488802,340000,AZN,4,128.0,7,11,True,False,False,8 Noyabr,Bakı,2656.25
5936692,59500,AZN,2,83.0,6,6,False,False,False,Masazır,Bakı,716.87
6488803,395000,AZN,3,105.0,18,19,True,False,False,Bakmil,Bakı,3761.9
6482380,920000,AZN,8,412.0,16,17,True,False,False,Elmlər Akademiyası,Bakı,2233.01
6413888,430000,AZN,3,150.0,4,12,True,False,False,Azadlıq Prospekti,Bakı,2866.67
6488796,170000,AZN,3,72.5,5,14,False,False,False,Neftçilər,Bakı,2344.83
5899147,515000,AZN,4,159.0,10,17,False,False,False,28 May,Bakı,3238.99
6355587,587000,AZN,3,170.0,2,18,True,False,False,Şah İsmayıl Xətai,Bakı,3452.94
6488799,320000,AZN,4,110.0,3,9,True,False,False,Gənclik,Bakı,2909.09
6488794,360000,AZN,3,104.4,13,17,True,False,False,Koroğlu,Bakı,3448.28
6405332,276000,AZN,3,80.0,5,20,True,False,False,20 Yanvar,Bakı,3450.0
6488786,310000,AZN,4,105.0,8,16,True,False,False,Qara Qarayev,Bakı,2952.38
6488787,162000,AZN,2,50.0,2,5,True,False,False,Neftçilər,Bakı,3240.0
6458725,232000,AZN,3,74.0,9,13,True,False,False,Bakıxanov,Bakı,3135.14
6488783,650000,AZN,3,142.0,14,17,True,False,False,Gənclik,Bakı,4577.46
6488785,329000,AZN,4,168.0,9,14,True,False,False,Xalqlar Dostluğu,Bakı,1958.33
5972196,169500,AZN,1,46.7,2,6,False,False,False,Sea Breeze,Bakı,3629.55
6488774,229000,AZN,3,100.0,12,16,True,False,False,Həzi Aslanov,Bakı,2290.0
5995205,485000,AZN,4,145.0,12,14,True,False,False,20 Yanvar,Bakı,3344.83
6488781,258000,AZN,3,85.0,2,9,True,False,False,İnşaatçılar,Bakı,3035.29
6488782,199999,AZN,2,58.0,14,15,True,False,False,Azadlıq Prospekti,Bakı,3448.26
6231793,665000,AZN,3,128.0,8,14,False,False,False,İçəri Şəhər,Bakı,5195.31
6149926,310000,AZN,4,110.0,16,17,True,False,False,Binəqədi,Bakı,2818.18
6488776,180000,AZN,3,75.0,2,5,True,False,False,Azadlıq Prospekti,Bakı,2400.0
6321355,160000,AZN,2,75.0,6,9,True,False,False,Neftçilər,Bakı,2133.33
6488778,215000,AZN,3,74.0,5,5,True,False,False,İnşaatçılar,Bakı,2905.41
6458217,327000,AZN,3,119.0,12,18,True,False,False,Şah İsmayıl Xətai,Bakı,2747.9
6203771,223000,AZN,3,90.0,15,17,True,False,False,Həzi Aslanov,Bakı,2477.78
6488777,149999,AZN,3,65.0,2,2,True,False,False,Nizami,Bakı,2307.68
6488771,218000,AZN,2,66.0,4,20,True,False,False,20 Yanvar,Bakı,3303.03
6488766,208000,AZN,3,74.0,16,18,True,False,False,İnşaatçılar,Bakı,2810.81
6194985,365000,AZN,2,70.0,13,20,True,False,False,Şah İsmayıl Xətai,Bakı,5214.29
6488769,258000,AZN,3,100.0,3,9,True,False,False,İnşaatçılar,Bakı,2580.0
6334830,215000,AZN,3,120.0,11,17,True,False,False,Xalqlar Dostluğu,Bakı,1791.67
6488767,330000,AZN,2,62.0,10,18,True,False,False,Nəriman Nərimanov,Bakı,5322.58
6421856,275000,AZN,3,90.0,10,19,True,False,False,Xətai,Bakı,3055.56
6488768,251000,AZN,3,85.0,5,9,True,False,False,Nəriman Nərimanov,Bakı,2952.94
6488765,218000,AZN,2,65.0,4,18,True,False,False,Elmlər Akademiyası,Bakı,3353.85
6488761,339300,AZN,3,117.0,23,23,False,False,False,Nizami,Bakı,2900.0
6488760,315000,AZN,3,103.0,12,18,True,False,False,İnşaatçılar,Bakı,3058.25
6405096,270000,AZN,3,80.0,2,9,True,False,False,Nərimanov,Bakı,3375.0
6488753,145000,AZN,2,60.0,4,5,True,False,False,Elmlər Akademiyası,Bakı,2416.67
6488752,179000,AZN,2,55.0,3,10,True,False,False,Xalqlar Dostluğu,Bakı,3254.55
6488723,120000,AZN,2,35.0,1,5,True,False,False,Memar Əcəmi,Bakı,3428.57
6488748,300000,AZN,5,125.0,5,9,True,False,False,Xalqlar Dostluğu,Bakı,2400.0
6285430,285000,AZN,2,108.2,6,17,False,False,False,Nərimanov,Bakı,2634.01
6488741,152000,AZN,2,62.0,5,19,True,False,False,Əhmədli,Bakı,2451.61
6488746,175000,AZN,3,71.0,8,9,True,False,False,Qara Qarayev,Bakı,2464.79
6488737,249000,AZN,2,55.0,15,17,True,False,False,Nəsimi,Bakı,4527.27
6488739,158000,AZN,2,55.0,5,20,True,False,False,Əhmədli,Bakı,2872.73
6086580,329000,AZN,2,56.5,5,7,True,False,False,Sea Breeze,Bakı,5823.01
6289327,295000,AZN,3,120.0,10,13,,False,False,Əhmədli,Bakı,2458.33
6488734,560000,AZN,3,142.0,14,18,True,False,False,Nəriman Nərimanov,Bakı,3943.66
6488731,434000,AZN,4,150.0,9,13,True,False,False,Azadlıq Prospekti,Bakı,2893.33
6488730,258000,AZN,3,95.0,3,9,True,False,False,İnşaatçılar,Bakı,2715.79
6108435,229000,AZN,2,75.0,4,17,True,False,False,Nəriman Nərimanov,Bakı,3053.33
6405798,313000,AZN,2,109.2,2,7,False,False,False,Nardaran,Bakı,2866.3
6476992,165000,AZN,3,80.0,8,9,True,False,False,Xətai,Bakı,2062.5
6322480,277000,AZN,2,79.3,6,17,True,False,False,Nərimanov,Bakı,3493.06
6285993,300000,AZN,2,72.1,5,14,True,False,False,28 May,Bakı,4160.89
6405635,650000,AZN,4,170.0,9,16,True,False,False,Şah İsmayıl Xətai,Bakı,3823.53
6488726,179000,AZN,3,79.0,14,14,True,False,False,Həzi Aslanov,Bakı,2265.82
6488713,155000,AZN,3,55.0,2,5,True,False,False,İnşaatçılar,Bakı,2818.18
6488724,162000,AZN,2,56.0,16,18,True,False,False,Memar Əcəmi,Bakı,2892.86
6488716,155000,AZN,2,50.0,9,9,True,False,False,Nəsimi,Bakı,3100.0
6090475,257000,AZN,3,133.0,10,19,True,False,False,Xalqlar Dostluğu,Bakı,1932.33
6163891,178000,AZN,2,60.0,7,9,True,False,False,Neftçilər,Bakı,2966.67
6256076,190000,AZN,2,65.0,7,16,True,False,False,Qara Qarayev,Bakı,2923.08
6488720,160000,AZN,3,92.0,7,7,True,False,False,Masazır,Bakı,1739.13
6488717,625000,AZN,4,265.0,6,17,False,False,False,Gənclik,Bakı,2358.49
6488708,155000,AZN,2,55.0,3,5,True,False,False,Memar Əcəmi,Bakı,2818.18
6487960,179000,AZN,2,52.0,2,19,True,False,False,20 Yanvar,Bakı,3442.31
6405168,175000,AZN,2,55.0,4,5,True,False,False,Nərimanov,Bakı,3181.82
6306825,245000,AZN,3,107.0,15,17,True,False,False,Xətai,Bakı,2289.72
6488704,222000,AZN,3,96.0,7,16,True,False,False,Əhmədli,Bakı,2312.5
6488705,230000,AZN,3,75.0,5,5,True,False,False,Nəsimi,Bakı,3066.67
6488702,174000,AZN,2,65.0,3,9,True,False,False,Yeni Yasamal,Bakı,2676.92
6375292,159000,AZN,2,58.0,4,5,True,False,False,Memar Əcəmi,Bakı,2741.38
6488256,205000,AZN,4,75.0,4,5,True,False,False,Xalqlar Dostluğu,Bakı,2733.33
6488653,78000,AZN,3,70.0,2,2,True,False,False,Zabrat,Bakı,1114.29
6315996,495000,AZN,3,165.0,8,14,False,False,False,Nizami,Bakı,3000.0
6356575,349000,AZN,3,110.0,2,4,True,False,False,İçəri Şəhər,Bakı,3172.73
6315989,645000,AZN,4,216.0,11,14,False,False,False,Nizami,Bakı,2986.11
6368193,303000,AZN,3,90.0,9,16,True,False,False,Qara Qarayev,Bakı,3366.67
6488701,214366,AZN,2,64.0,7,16,True,False,False,Yasamal,Bakı,3349.47
6392657,215000,AZN,2,68.0,11,16,True,False,False,Həzi Aslanov,Bakı,3161.76
6488698,435000,AZN,2,84.0,4,7,True,False,False,Ağ şəhər,Bakı,5178.57
6459102,239000,AZN,3,72.0,5,18,True,False,False,İnşaatçılar,Bakı,3319.44
6488699,299000,AZN,3,72.0,18,18,True,False,False,Bakmil,Bakı,4152.78
6488693,238000,AZN,3,74.0,3,9,True,False,False,Yeni Günəşli,Bakı,3216.22
6488695,260000,AZN,4,110.0,8,9,True,False,False,İnşaatçılar,Bakı,2363.64
6488691,230000,AZN,2,87.0,8,15,True,False,False,Dərnəgül,Bakı,2643.68
6488686,101000,AZN,1,38.0,1,5,True,False,False,Həzi Aslanov,Bakı,2657.89
6488245,315000,AZN,4,185.0,14,18,False,False,False,Xətai,Bakı,1702.7
6488688,169000,AZN,3,85.0,3,5,True,False,False,Memar Əcəmi,Bakı,1988.24
6488687,230000,AZN,3,81.0,2,9,True,False,False,Şah İsmayıl Xətai,Bakı,2839.51
6488685,185000,AZN,3,85.0,6,9,True,False,False,Həzi Aslanov,Bakı,2176.47
6488684,165000,AZN,3,60.0,5,9,True,False,False,Həzi Aslanov,Bakı,2750.0
6358242,192000,AZN,2,30.0,1,3,True,False,False,Sahil,Bakı,6400.0
6488683,335000,AZN,3,118.0,8,11,True,False,False,Memar Əcəmi,Bakı,2838.98
6132139,167000,AZN,3,60.0,6,9,True,False,False,Neftçilər,Bakı,2783.33
6488679,207000,AZN,2,68.0,13,15,True,False,False,İnşaatçılar,Bakı,3044.12
6488675,215000,AZN,3,61.0,3,17,True,False,False,Neftçilər,Bakı,3524.59
6488451,234500,AZN,3,111.1,7,20,True,False,False,Əhmədli,Bakı,2110.71
6488676,410000,AZN,3,143.0,5,17,True,False,False,Nizami,Bakı,2867.13
6233879,258000,AZN,2,58.0,14,17,True,False,False,Nərimanov,Bakı,4448.28
6488672,183400,AZN,2,70.0,2,12,False,False,False,Qara Qarayev,Bakı,2620.0
6488674,220000,AZN,3,100.0,6,11,True,False,False,Yeni Günəşli,Bakı,2200.0
6435333,380000,AZN,3,120.0,4,12,True,False,False,Nərimanov,Bakı,3166.67
6392189,126500,AZN,1,45.0,1,9,True,False,False,Yeni Yasamal,Bakı,2811.11
6468042,259000,AZN,2,95.0,13,16,True,False,False,Qara Qarayev,Bakı,2726.32
6403889,95000,AZN,2,62.0,14,17,True,False,False,Abşeron,Xırdalan,1532.26
6340883,233000,AZN,4,110.0,3,9,True,False,False,İnşaatçılar,Bakı,2118.18
6239248,255000,AZN,3,78.0,15,16,True,False,False,20 Yanvar,Bakı,3269.23
6488665,255000,AZN,2,75.0,7,13,True,False,False,Koroğlu,Bakı,3400.0
6457227,479000,AZN,3,165.0,13,24,True,False,False,Şah İsmayıl Xətai,Bakı,2903.03
6488664,300000,AZN,2,92.0,5,17,False,False,False,Nəriman Nərimanov,Bakı,3260.87
6405699,758500,AZN,4,190.0,15,21,False,False,False,Ağ şəhər,Bakı,3992.11
6488658,650000,AZN,3,133.0,15,17,True,False,False,Nizami,Bakı,4887.22
6488661,595000,AZN,3,145.0,3,16,False,False,False,Elmlər Akademiyası,Bakı,4103.45
6488659,175000,AZN,3,90.0,8,9,True,False,False,Yeni Günəşli,Bakı,1944.44
6488657,93000,AZN,3,60.0,1,4,True,False,False,Abşeron,Xırdalan,1550.0
6488656,165000,AZN,3,72.0,7,9,True,False,False,Həzi Aslanov,Bakı,2291.67
6472254,127000,AZN,1,45.0,1,9,True,False,False,Nəsimi,Bakı,2822.22
6488652,267000,AZN,3,94.0,7,17,True,False,False,Neftçilər,Bakı,2840.43
6209925,199000,AZN,2,87.0,10,18,True,False,False,Həzi Aslanov,Bakı,2287.36
6285101,89500,AZN,2,57.0,3,6,True,False,False,Masazır,Bakı,1570.18
6488650,122000,AZN,2,60.0,5,9,True,False,False,Saray,Bakı,2033.33
6198060,380000,AZN,2,85.0,2,5,True,False,False,Nardaran,Bakı,4470.59
6488649,198000,AZN,2,60.0,4,5,True,False,False,Nəsimi,Bakı,3300.0
6348223,125000,AZN,3,90.0,9,11,False,False,False,Masazır,Bakı,1388.89
6488645,296000,AZN,3,100.0,12,17,True,False,False,20 Yanvar,Bakı,2960.0
6488646,145000,AZN,2,67.0,7,18,True,False,False,9-cu mikrorayon,Bakı,2164.18
6477202,172000,AZN,2,71.0,7,19,True,False,False,Memar Əcəmi,Bakı,2422.54
6452571,160000,AZN,2,36.0,15,17,True,False,False,Qara Qarayev,Bakı,4444.44
6488644,510000,AZN,4,173.0,13,17,True,False,False,Nəsimi,Bakı,2947.98
6272965,365000,AZN,4,150.0,2,7,False,False,False,İnşaatçılar,Bakı,2433.33
6240940,205000,AZN,3,76.0,9,20,True,False,False,İnşaatçılar,Bakı,2697.37
6488533,175000,AZN,2,45.0,3,5,True,False,False,Neftçilər,Bakı,3888.89
6488636,358000,AZN,3,90.0,4,4,True,False,False,Sahil,Bakı,3977.78
6481951,127000,AZN,2,60.0,3,9,True,False,False,Memar Əcəmi,Bakı,2116.67
6407659,750000,AZN,3,150.0,4,7,True,False,False,Ağ şəhər,Bakı,5000.0
6476947,225000,AZN,3,94.0,9,17,True,False,False,Həzi Aslanov,Bakı,2393.62
6488639,152000,AZN,2,52.0,4,15,True,False,False,Əhmədli,Bakı,2923.08
6488631,272000,AZN,3,108.0,7,13,True,False,False,Neftçilər,Bakı,2518.52
6427190,205000,AZN,3,76.0,9,19,True,False,False,İnşaatçılar,Bakı,2697.37
6488627,185000,AZN,2,44.0,4,16,True,False,False,Gənclik,Bakı,4204.55
6488622,220000,AZN,2,95.0,6,12,True,False,False,Həzi Aslanov,Bakı,2315.79
6279118,785000,AZN,4,185.0,3,16,True,False,False,Elmlər Akademiyası,Bakı,4243.24
6347041,205000,AZN,3,85.0,6,9,True,False,False,Xalqlar Dostluğu,Bakı,2411.76
6458861,295000,AZN,3,115.0,12,18,True,False,False,Yeni Yasamal,Bakı,2565.22
6488621,265000,AZN,3,90.0,4,9,True,False,False,Elmlər Akademiyası,Bakı,2944.44
6162656,225000,AZN,4,90.0,4,5,True,False,False,Xalqlar Dostluğu,Bakı,2500.0
6161249,184000,AZN,2,69.0,9,16,True,False,False,Həzi Aslanov,Bakı,2666.67
6488623,230000,AZN,3,120.0,11,16,True,False,False,Xətai,Bakı,1916.67
6488618,195000,AZN,2,55.0,14,17,True,False,False,Memar Əcəmi,Bakı,3545.45
6076532,172000,AZN,2,55.0,5,16,True,False,False,Əhmədli,Bakı,3127.27
6158290,215000,AZN,4,120.0,2,5,True,False,False,Həzi Aslanov,Bakı,1791.67
6488615,195000,AZN,2,68.0,14,14,True,False,False,Memar Əcəmi,Bakı,2867.65
5994071,157000,AZN,3,80.0,9,9,True,False,False,Həzi Aslanov,Bakı,1962.5
6488616,87000,AZN,2,42.0,8,10,True,False,False,Masazır,Bakı,2071.43
6447454,225000,AZN,3,80.0,3,5,True,False,False,Bakıxanov,Bakı,2812.5
6406104,157000,AZN,2,52.0,4,14,True,False,False,Xalqlar Dostluğu,Bakı,3019.23
6400093,235000,AZN,3,70.0,3,5,True,False,False,Nəriman Nərimanov,Bakı,3357.14
6240087,173000,AZN,3,65.0,1,5,True,False,False,Elmlər Akademiyası,Bakı,2661.54
6160028,185000,AZN,5,120.0,6,9,True,False,False,Köhnə Günəşli,Bakı,1541.67
6441984,210000,AZN,2,65.0,5,17,True,False,False,Qara Qarayev,Bakı,3230.77
6488604,87000,AZN,1,32.0,6,9,True,False,False,Hövsan,Bakı,2718.75
6320432,235000,AZN,4,105.0,6,10,True,False,False,Xalqlar Dostluğu,Bakı,2238.1
6320429,179000,AZN,3,85.0,3,9,True,False,False,Həzi Aslanov,Bakı,2105.88
6364753,825000,AZN,4,163.0,6,17,True,True,False,Səbail,Bakı,5061.35
6156025,230000,AZN,5,120.0,9,9,True,False,False,Əhmədli,Bakı,1916.67
6069726,225000,AZN,3,80.0,5,9,True,False,False,Xalqlar Dostluğu,Bakı,2812.5
6417080,340000,AZN,4,110.0,3,6,True,False,False,Elmlər Akademiyası,Bakı,3090.91
6419282,121000,AZN,1,45.0,7,9,True,False,False,Əhmədli,Bakı,2688.89
6412169,159000,AZN,2,51.0,4,6,True,False,False,Həzi Aslanov,Bakı,3117.65
6488593,197500,AZN,4,80.0,3,5,True,False,False,Neftçilər,Bakı,2468.75
6236033,170000,AZN,2,70.0,4,16,True,False,False,Xətai,Bakı,2428.57
6488594,645000,AZN,4,136.0,12,15,True,False,False,Nəriman Nərimanov,Bakı,4742.65
6488592,155000,AZN,2,50.0,7,17,True,False,False,Həzi Aslanov,Bakı,3100.0
6488591,198000,AZN,2,49.0,4,5,True,False,False,Nərimanov,Bakı,4040.82
6488589,70000,AZN,2,62.0,12,18,False,False,False,Abşeron,Xırdalan,1129.03
6306098,109000,AZN,2,35.0,5,5,True,False,False,Bakıxanov,Bakı,3114.29
6488587,275000,AZN,2,60.0,4,17,True,False,False,Nəriman Nərimanov,Bakı,4583.33
6488588,565000,AZN,3,145.0,3,12,True,False,False,28 May,Bakı,3896.55
6488584,340000,AZN,2,117.0,4,17,True,False,False,Nəsimi,Bakı,2905.98
6306718,152000,AZN,3,60.0,1,9,True,False,False,Bakıxanov,Bakı,2533.33
6061123,265000,AZN,2,86.0,14,14,True,False,False,Qara Qarayev,Bakı,3081.4
6239558,225000,AZN,5,120.0,3,9,True,False,False,Qaraçuxur,Bakı,1875.0
6312386,265000,AZN,3,110.0,8,16,True,False,False,Həzi Aslanov,Bakı,2409.09
6404106,288000,AZN,3,106.0,2,14,True,False,False,Qara Qarayev,Bakı,2716.98
6354784,270000,AZN,3,80.0,16,17,True,False,False,Elmlər Akademiyası,Bakı,3375.0
6488576,208000,AZN,3,74.0,16,18,True,False,False,İnşaatçılar,Bakı,2810.81
6393148,140000,AZN,2,50.0,5,5,True,False,False,Nəsimi,Bakı,2800.0
6299003,182000,AZN,3,85.0,1,9,True,False,False,Köhnə Günəşli,Bakı,2141.18
6488430,179000,AZN,2,60.0,3,10,True,False,False,Xalqlar Dostluğu,Bakı,2983.33
6389640,229000,AZN,3,61.0,4,9,True,False,False,Nərimanov,Bakı,3754.1
6405311,336000,AZN,3,110.0,11,13,False,False,False,Azadlıq Prospekti,Bakı,3054.55
6301994,275000,AZN,5,125.0,6,9,True,False,False,Azadlıq Prospekti,Bakı,2200.0
6488577,187000,AZN,3,60.0,3,5,True,False,False,Neftçilər,Bakı,3116.67
5817160,235000,AZN,4,105.0,8,9,True,False,False,Əhmədli,Bakı,2238.1
6488568,255000,AZN,3,80.0,1,20,True,False,False,20 Yanvar,Bakı,3187.5
6488574,230000,AZN,2,47.0,3,6,True,False,False,Elmlər Akademiyası,Bakı,4893.62
6488572,188000,AZN,2,55.0,12,19,True,False,False,İnşaatçılar,Bakı,3418.18
6488573,149000,AZN,3,60.0,1,5,True,False,False,Xətai,Bakı,2483.33
6488570,265000,AZN,2,51.0,7,16,True,False,False,Nəsimi,Bakı,5196.08
6458968,285000,AZN,2,65.0,19,27,True,False,False,8 Noyabr,Bakı,4384.62
6488566,313000,AZN,3,118.0,12,12,False,False,False,Dərnəgül,Bakı,2652.54
6463167,218000,AZN,2,79.0,2,17,True,False,False,Qara Qarayev,Bakı,2759.49
6488559,220000,AZN,3,67.7,3,3,True,False,False,Nəsimi,Bakı,3249.63
6402804,175000,AZN,3,85.0,9,9,True,False,False,Neftçilər,Bakı,2058.82
6488564,175000,AZN,2,65.0,8,9,True,False,False,Xalqlar Dostluğu,Bakı,2692.31
6386328,187000,AZN,3,70.0,3,5,True,False,False,Neftçilər,Bakı,2671.43
5890399,325000,AZN,3,137.0,4,18,False,False,False,Badamdar,Bakı,2372.26
6488555,450000,AZN,4,202.0,7,12,True,False,False,Gənclik,Bakı,2227.72
6488554,395000,AZN,2,73.0,2,6,True,False,False,Ağ şəhər,Bakı,5410.96
6392441,370000,AZN,4,131.0,5,17,,False,False,Nərimanov,Bakı,2824.43
6488549,240000,AZN,3,88.0,4,19,True,False,False,Həzi Aslanov,Bakı,2727.27
6488551,259000,AZN,3,90.0,10,14,True,False,False,Neftçilər,Bakı,2877.78
6488548,650000,AZN,4,195.0,4,14,False,False,False,Nəsimi,Bakı,3333.33
6488547,205000,AZN,2,79.0,2,13,True,False,False,İnşaatçılar,Bakı,2594.94
6488543,625000,AZN,3,134.0,3,8,False,False,False,Ağ şəhər,Bakı,4664.18
6488545,260000,AZN,3,75.0,3,5,True,False,False,28 May,Bakı,3466.67
6304499,190000,AZN,3,90.0,5,9,True,False,False,Memar Əcəmi,Bakı,2111.11
6401651,370000,AZN,4,131.0,5,15,False,False,False,28 May,Bakı,2824.43
6445151,137000,AZN,3,76.0,3,7,True,False,False,Hövsan,Bakı,1802.63
6163299,175000,AZN,3,70.0,2,5,True,False,False,Xalqlar Dostluğu,Bakı,2500.0
6488539,165000,AZN,1,53.0,6,15,True,False,False,Xalqlar Dostluğu,Bakı,3113.21
6323166,140000,AZN,2,60.0,2,5,True,False,False,Əhmədli,Bakı,2333.33
6380318,249000,AZN,3,110.0,12,17,True,False,False,Həzi Aslanov,Bakı,2263.64
6488532,186000,AZN,2,85.0,3,17,True,False,False,Əhmədli,Bakı,2188.24
6199825,230000,AZN,3,122.0,11,16,True,False,False,Köhnə Günəşli,Bakı,1885.25
6454282,395000,AZN,3,105.0,18,19,True,False,False,Nəriman Nərimanov,Bakı,3761.9
6488526,646000,AZN,3,145.0,14,18,True,False,False,Gənclik,Bakı,4455.17
6488522,255000,AZN,3,75.0,1,17,True,False,False,20 Yanvar,Bakı,3400.0
6368849,265000,AZN,3,115.0,2,19,True,False,False,İnşaatçılar,Bakı,2304.35
6488515,205000,AZN,3,75.0,9,9,True,False,False,Həzi Aslanov,Bakı,2733.33
6488520,258000,AZN,2,60.0,4,5,True,False,False,Nəriman Nərimanov,Bakı,4300.0
6344717,208000,AZN,3,73.0,16,18,True,False,False,İnşaatçılar,Bakı,2849.32
6488518,212000,AZN,3,87.0,1,12,True,False,False,Yeni Günəşli,Bakı,2436.78
6488517,105000,AZN,2,42.0,2,5,True,False,False,Binəqədi,Bakı,2500.0
6488513,230000,AZN,3,85.0,5,5,True,False,False,Həzi Aslanov,Bakı,2705.88
6488514,268000,AZN,3,115.0,16,17,True,False,False,İnşaatçılar,Bakı,2330.43
6405963,169000,AZN,3,70.0,1,9,True,False,False,Xalqlar Dostluğu,Bakı,2414.29
6488509,240000,AZN,5,120.0,5,9,True,False,False,Əhmədli,Bakı,2000.0
6465284,159000,AZN,2,56.0,4,5,True,False,False,Memar Əcəmi,Bakı,2839.29
6488507,115000,AZN,2,55.0,3,8,True,False,False,Masazır,Bakı,2090.91
6488505,260000,AZN,3,85.0,6,9,True,False,False,28 May,Bakı,3058.82
6488508,112000,AZN,2,40.0,4,5,True,False,False,Suraxanı,Bakı,2800.0
6484022,150000,AZN,2,60.0,2,5,True,False,False,İnşaatçılar,Bakı,2500.0
6488506,305000,AZN,3,70.0,8,12,True,False,False,28 May,Bakı,4357.14
6310225,198000,AZN,3,98.0,1,16,True,False,False,Massiv D,Bakı,2020.41
6488504,165000,AZN,1,79.0,4,17,True,False,False,Əhmədli,Bakı,2088.61
6385634,340000,AZN,2,102.0,10,17,True,False,False,Nəsimi,Bakı,3333.33
6051907,358680,AZN,3,146.4,9,17,False,False,False,Koroğlu,Bakı,2450.0
5682908,940000,AZN,4,205.0,14,20,False,False,False,Nizami,Bakı,4585.37
6488502,146000,AZN,3,80.0,9,9,True,False,False,Həzi Aslanov,Bakı,1825.0
5659712,555000,AZN,4,130.0,10,15,True,False,False,Nəriman Nərimanov,Bakı,4269.23
4946004,813000,AZN,3,210.0,4,18,False,False,False,Nəsimi,Bakı,3871.43
6163327,1128000,AZN,4,248.0,16,17,False,False,False,Nəsimi,Bakı,4548.39
6389725,155000,AZN,2,54.0,17,17,True,False,False,Nəriman Nərimanov,Bakı,2870.37
6163345,1210000,AZN,5,295.0,4,18,False,False,False,Nəsimi,Bakı,4101.69
6436607,172000,AZN,2,65.0,6,9,True,False,False,Həzi Aslanov,Bakı,2646.15
6163336,1913000,AZN,6,430.0,10,18,False,False,False,Nəsimi,Bakı,4448.84
